show_id,season_ids,platform,account_handle,account_url,authority_class,authority_status,evidence_video_count,official_evidence_video_count,evidence_strength,evidence_receipt_count,source_channel_ids,first_observed_at,last_observed_at,evidence_video_urls
RMVN,RMVN_S1,facebook,roilaixuan,https://www.facebook.com/roilaixuan,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,12,12,HIGH,1,UCjTlq6Z0HG8C7BVI8x5BOnA,2026-08-12T18:11:20.372854+07:00,2026-08-12T18:11:20.372854+07:00,https://www.youtube.com/watch?v=0JOYSaGVJ90|https://www.youtube.com/watch?v=EKy9R11Zt8I|https://www.youtube.com/watch?v=M1n9_EHCQ_Y|https://www.youtube.com/watch?v=Q0YqIUCybz4|https://www.youtube.com/watch?v=SPE8WrdkWv4|https://www.youtube.com/watch?v=UaUKKHJnbzs|https://www.youtube.com/watch?v=ZD90SxLvTl8|https://www.youtube.com/watch?v=ebqd7dcHcxA|https://www.youtube.com/watch?v=lpqMz0pCbzU|https://www.youtube.com/watch?v=p5MSsEPGY9g
RMVN,RMVN_S1|RMVN_S2,facebook,runningmanvn.official,https://www.facebook.com/runningmanvn.official,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,31,31,HIGH,2,UC5bxATIALkxlwWQzACzdjHw,2026-08-12T14:10:08.652939+07:00,2026-08-12T18:11:20.372854+07:00,https://www.youtube.com/watch?v=-BKTwSVrYX8&list=PLG7CUxrpEOnfzfuMy-SQsENMcthLsO_v-&index=12|https://www.youtube.com/watch?v=3paQt4iEaxo&list=PLG7CUxrpEOnfzfuMy-SQsENMcthLsO_v-&index=27|https://www.youtube.com/watch?v=4AGeFst5FJw&list=PLG7CUxrpEOnfzfuMy-SQsENMcthLsO_v-&index=23|https://www.youtube.com/watch?v=4LOvVC0Bsms&list=PLG7CUxrpEOnfzfuMy-SQsENMcthLsO_v-&index=13|https://www.youtube.com/watch?v=4bZCJeYucGM&list=PLG7CUxrpEOnfzfuMy-SQsENMcthLsO_v-&index=18|https://www.youtube.com/watch?v=6TELIDLHHbA&list=PLG7CUxrpEOnfzfuMy-SQsENMcthLsO_v-&index=9|https://www.youtube.com/watch?v=6qOYG_3WADU&list=PLG7CUxrpEOnfzfuMy-SQsENMcthLsO_v-&index=8|https://www.youtube.com/watch?v=Bbooo-jFs-U&list=PLG7CUxrpEOnfzfuMy-SQsENMcthLsO_v-&index=10|https://www.youtube.com/watch?v=BvMN_9kRHz4&list=PLG7CUxrpEOnfzfuMy-SQsENMcthLsO_v-&index=25|https://www.youtube.com/watch?v=CrItJPBleRg&list=PLG7CUxrpEOnfzfuMy-SQsENMcthLsO_v-&index=7
RMVN,RMVN_2026|RMVN_S1,facebook,runningmanvnchayngaydi,https://www.facebook.com/runningmanvnchayngaydi,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,8,8,HIGH,2,UCTOWyiIkPEqyh_2O-ArJR5w|UCjTlq6Z0HG8C7BVI8x5BOnA,2026-08-12T18:11:20.372854+07:00,2026-08-12T18:13:18.566732+07:00,https://www.youtube.com/watch?v=AZJ1gzPJPJo|https://www.youtube.com/watch?v=GTBHKzIkQk8|https://www.youtube.com/watch?v=OyMsbGTYVTg|https://www.youtube.com/watch?v=SvqUu3pcHgc|https://www.youtube.com/watch?v=Yj8BPShct2Y|https://www.youtube.com/watch?v=gSrszHYPjI8|https://www.youtube.com/watch?v=mMKDDQzF0xs|https://www.youtube.com/watch?v=qzC5XiVb4tA
RMVN,RMVN_2026|RMVN_S1|RMVN_S3,facebook,runningmanvnss3,https://www.facebook.com/runningmanvnss3,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,31,31,HIGH,3,UCTOWyiIkPEqyh_2O-ArJR5w|UCjTlq6Z0HG8C7BVI8x5BOnA,2026-08-12T14:10:45.752604+07:00,2026-08-12T18:13:18.566732+07:00,https://www.youtube.com/watch?v=-cITqIrVmBY|https://www.youtube.com/watch?v=-cITqIrVmBY&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=6|https://www.youtube.com/watch?v=0JOYSaGVJ90|https://www.youtube.com/watch?v=3NMr0tF_l-0&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=2|https://www.youtube.com/watch?v=42c2bsDKOX0&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=9|https://www.youtube.com/watch?v=5VzWESQw-as|https://www.youtube.com/watch?v=5VzWESQw-as&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=8|https://www.youtube.com/watch?v=5_ktCUWKhm0|https://www.youtube.com/watch?v=5_ktCUWKhm0&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=18|https://www.youtube.com/watch?v=9u5GQWJuosg
RMVN,RMVN_S1,facebook,tam.teo.5268,https://www.facebook.com/tam.teo.5268,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UC8M8BcXcizPPGpKkxJVYMfQ,2026-08-12T18:11:20.372854+07:00,2026-08-12T18:11:20.372854+07:00,https://www.youtube.com/watch?v=nu2SrNQ6DQk
RMVN,RMVN_2026,facebook,xdragonmax,https://www.facebook.com/xdragonmax,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,3,0,LOW,1,UC8GmjjO1wj451WiRrpwYS9g,2026-08-12T18:13:18.566732+07:00,2026-08-12T18:13:18.566732+07:00,https://www.youtube.com/watch?v=R84JUqGHuvw|https://www.youtube.com/watch?v=c2xY4KELqlc|https://www.youtube.com/watch?v=yHEQOxDIMI8
RMVN,RMVN_S1,instagram,chaydichochi,https://www.instagram.com/chaydichochi,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,4,2,MEDIUM,1,UCSpmT3hpL4J_4ievnGzkmsQ|UCf_wLozDeLMG9YHI4cNztUw|UCl5sPZ1N3SzjV9sWMING8KA,2026-08-12T18:11:20.372854+07:00,2026-08-12T18:11:20.372854+07:00,https://www.youtube.com/watch?v=SJGAFjcWdOk|https://www.youtube.com/watch?v=WaIg1AA5ufU|https://www.youtube.com/watch?v=jIpx3W0isL0|https://www.youtube.com/watch?v=lK-g_wRRv2o
RMVN,RMVN_S2,instagram,dongtaypromotion.official,https://www.instagram.com/dongtaypromotion.official,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,1,MEDIUM,1,UCFMEYTv6N64hIL9FlQ_hxBw,2026-08-12T18:25:06.380679+07:00,2026-08-12T18:25:06.380679+07:00,https://www.youtube.com/watch?v=hqTJG9yzrUs
RMVN,RMVN_2026|RMVN_S1|RMVN_S3,instagram,foreststudiovn,https://www.instagram.com/foreststudiovn,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,27,27,HIGH,3,UCTOWyiIkPEqyh_2O-ArJR5w|UCjTlq6Z0HG8C7BVI8x5BOnA,2026-08-12T14:10:45.752604+07:00,2026-08-12T18:13:18.566732+07:00,https://www.youtube.com/watch?v=-cITqIrVmBY|https://www.youtube.com/watch?v=-cITqIrVmBY&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=6|https://www.youtube.com/watch?v=3NMr0tF_l-0&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=2|https://www.youtube.com/watch?v=42c2bsDKOX0&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=9|https://www.youtube.com/watch?v=5VzWESQw-as|https://www.youtube.com/watch?v=5VzWESQw-as&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=8|https://www.youtube.com/watch?v=5_ktCUWKhm0|https://www.youtube.com/watch?v=5_ktCUWKhm0&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=18|https://www.youtube.com/watch?v=9u5GQWJuosg|https://www.youtube.com/watch?v=9u5GQWJuosg&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=7
RMVN,RMVN_S1|RMVN_S2,instagram,runningmanvietnamofficial,https://www.instagram.com/runningmanvietnamofficial,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,31,31,HIGH,2,UC5bxATIALkxlwWQzACzdjHw,2026-08-12T14:10:08.652939+07:00,2026-08-12T18:11:20.372854+07:00,https://www.youtube.com/watch?v=-BKTwSVrYX8&list=PLG7CUxrpEOnfzfuMy-SQsENMcthLsO_v-&index=12|https://www.youtube.com/watch?v=3paQt4iEaxo&list=PLG7CUxrpEOnfzfuMy-SQsENMcthLsO_v-&index=27|https://www.youtube.com/watch?v=4AGeFst5FJw&list=PLG7CUxrpEOnfzfuMy-SQsENMcthLsO_v-&index=23|https://www.youtube.com/watch?v=4LOvVC0Bsms&list=PLG7CUxrpEOnfzfuMy-SQsENMcthLsO_v-&index=13|https://www.youtube.com/watch?v=4bZCJeYucGM&list=PLG7CUxrpEOnfzfuMy-SQsENMcthLsO_v-&index=18|https://www.youtube.com/watch?v=6TELIDLHHbA&list=PLG7CUxrpEOnfzfuMy-SQsENMcthLsO_v-&index=9|https://www.youtube.com/watch?v=6qOYG_3WADU&list=PLG7CUxrpEOnfzfuMy-SQsENMcthLsO_v-&index=8|https://www.youtube.com/watch?v=Bbooo-jFs-U&list=PLG7CUxrpEOnfzfuMy-SQsENMcthLsO_v-&index=10|https://www.youtube.com/watch?v=BvMN_9kRHz4&list=PLG7CUxrpEOnfzfuMy-SQsENMcthLsO_v-&index=25|https://www.youtube.com/watch?v=CrItJPBleRg&list=PLG7CUxrpEOnfzfuMy-SQsENMcthLsO_v-&index=7
RMVN,RMVN_2026|RMVN_S1|RMVN_S3,instagram,runningmanvietnamseason3,https://www.instagram.com/runningmanvietnamseason3,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,31,31,HIGH,3,UCTOWyiIkPEqyh_2O-ArJR5w|UCjTlq6Z0HG8C7BVI8x5BOnA,2026-08-12T14:10:45.752604+07:00,2026-08-12T18:13:18.566732+07:00,https://www.youtube.com/watch?v=-cITqIrVmBY|https://www.youtube.com/watch?v=-cITqIrVmBY&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=6|https://www.youtube.com/watch?v=0JOYSaGVJ90|https://www.youtube.com/watch?v=3NMr0tF_l-0&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=2|https://www.youtube.com/watch?v=42c2bsDKOX0&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=9|https://www.youtube.com/watch?v=5VzWESQw-as|https://www.youtube.com/watch?v=5VzWESQw-as&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=8|https://www.youtube.com/watch?v=5_ktCUWKhm0|https://www.youtube.com/watch?v=5_ktCUWKhm0&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=18|https://www.youtube.com/watch?v=9u5GQWJuosg
RMVN,RMVN_2026|RMVN_S1,instagram,runningmanvnchayngaydi,https://www.instagram.com/runningmanvnchayngaydi,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,8,8,HIGH,2,UCTOWyiIkPEqyh_2O-ArJR5w|UCjTlq6Z0HG8C7BVI8x5BOnA,2026-08-12T18:11:20.372854+07:00,2026-08-12T18:13:18.566732+07:00,https://www.youtube.com/watch?v=AZJ1gzPJPJo|https://www.youtube.com/watch?v=GTBHKzIkQk8|https://www.youtube.com/watch?v=OyMsbGTYVTg|https://www.youtube.com/watch?v=SvqUu3pcHgc|https://www.youtube.com/watch?v=Yj8BPShct2Y|https://www.youtube.com/watch?v=gSrszHYPjI8|https://www.youtube.com/watch?v=mMKDDQzF0xs|https://www.youtube.com/watch?v=qzC5XiVb4tA
RMVN,RMVN_2026,instagram,xdragonmax,https://www.instagram.com/xdragonmax,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,3,0,LOW,1,UC8GmjjO1wj451WiRrpwYS9g,2026-08-12T18:13:18.566732+07:00,2026-08-12T18:13:18.566732+07:00,https://www.youtube.com/watch?v=R84JUqGHuvw|https://www.youtube.com/watch?v=c2xY4KELqlc|https://www.youtube.com/watch?v=yHEQOxDIMI8
RMVN,RMVN_2026|RMVN_S1|RMVN_S3,threads,runningmanvietnamseason3,https://www.threads.com/@runningmanvietnamseason3,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,31,31,HIGH,3,UCTOWyiIkPEqyh_2O-ArJR5w|UCjTlq6Z0HG8C7BVI8x5BOnA,2026-08-12T14:10:45.752604+07:00,2026-08-12T18:13:18.566732+07:00,https://www.youtube.com/watch?v=-cITqIrVmBY|https://www.youtube.com/watch?v=-cITqIrVmBY&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=6|https://www.youtube.com/watch?v=0JOYSaGVJ90|https://www.youtube.com/watch?v=3NMr0tF_l-0&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=2|https://www.youtube.com/watch?v=42c2bsDKOX0&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=9|https://www.youtube.com/watch?v=5VzWESQw-as|https://www.youtube.com/watch?v=5VzWESQw-as&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=8|https://www.youtube.com/watch?v=5_ktCUWKhm0|https://www.youtube.com/watch?v=5_ktCUWKhm0&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=18|https://www.youtube.com/watch?v=9u5GQWJuosg
RMVN,RMVN_2026|RMVN_S1,threads,runningmanvnchayngaydi,https://www.threads.com/@runningmanvnchayngaydi,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,8,8,HIGH,2,UCTOWyiIkPEqyh_2O-ArJR5w|UCjTlq6Z0HG8C7BVI8x5BOnA,2026-08-12T18:11:20.372854+07:00,2026-08-12T18:13:18.566732+07:00,https://www.youtube.com/watch?v=AZJ1gzPJPJo|https://www.youtube.com/watch?v=GTBHKzIkQk8|https://www.youtube.com/watch?v=OyMsbGTYVTg|https://www.youtube.com/watch?v=SvqUu3pcHgc|https://www.youtube.com/watch?v=Yj8BPShct2Y|https://www.youtube.com/watch?v=gSrszHYPjI8|https://www.youtube.com/watch?v=mMKDDQzF0xs|https://www.youtube.com/watch?v=qzC5XiVb4tA
RMVN,RMVN_2026,threads,xdragonmax,https://www.threads.com/@xdragonmax,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,3,0,LOW,1,UC8GmjjO1wj451WiRrpwYS9g,2026-08-12T18:13:18.566732+07:00,2026-08-12T18:13:18.566732+07:00,https://www.youtube.com/watch?v=R84JUqGHuvw|https://www.youtube.com/watch?v=c2xY4KELqlc|https://www.youtube.com/watch?v=yHEQOxDIMI8
RMVN,RMVN_2026,tiktok,d.max1503,https://www.tiktok.com/@d.max1503,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,3,0,LOW,1,UC8GmjjO1wj451WiRrpwYS9g,2026-08-12T18:13:18.566732+07:00,2026-08-12T18:13:18.566732+07:00,https://www.youtube.com/watch?v=R84JUqGHuvw|https://www.youtube.com/watch?v=c2xY4KELqlc|https://www.youtube.com/watch?v=yHEQOxDIMI8
RMVN,RMVN_S2,tiktok,dongtaypromotionofficial,https://www.tiktok.com/@dongtaypromotionofficial,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,1,MEDIUM,1,UCFMEYTv6N64hIL9FlQ_hxBw,2026-08-12T18:25:06.380679+07:00,2026-08-12T18:25:06.380679+07:00,https://www.youtube.com/watch?v=hqTJG9yzrUs
RMVN,RMVN_2026|RMVN_S1,tiktok,runningmanvnchayngaydi,https://www.tiktok.com/@runningmanvnchayngaydi,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,8,8,HIGH,2,UCTOWyiIkPEqyh_2O-ArJR5w|UCjTlq6Z0HG8C7BVI8x5BOnA,2026-08-12T18:11:20.372854+07:00,2026-08-12T18:13:18.566732+07:00,https://www.youtube.com/watch?v=AZJ1gzPJPJo|https://www.youtube.com/watch?v=GTBHKzIkQk8|https://www.youtube.com/watch?v=OyMsbGTYVTg|https://www.youtube.com/watch?v=SvqUu3pcHgc|https://www.youtube.com/watch?v=Yj8BPShct2Y|https://www.youtube.com/watch?v=gSrszHYPjI8|https://www.youtube.com/watch?v=mMKDDQzF0xs|https://www.youtube.com/watch?v=qzC5XiVb4tA
RMVN,RMVN_2026|RMVN_S1|RMVN_S3,tiktok,runningmanvnss3,https://www.tiktok.com/@runningmanvnss3,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,31,31,HIGH,3,UCTOWyiIkPEqyh_2O-ArJR5w|UCjTlq6Z0HG8C7BVI8x5BOnA,2026-08-12T14:10:45.752604+07:00,2026-08-12T18:13:18.566732+07:00,https://www.youtube.com/watch?v=-cITqIrVmBY|https://www.youtube.com/watch?v=-cITqIrVmBY&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=6|https://www.youtube.com/watch?v=0JOYSaGVJ90|https://www.youtube.com/watch?v=3NMr0tF_l-0&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=2|https://www.youtube.com/watch?v=42c2bsDKOX0&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=9|https://www.youtube.com/watch?v=5VzWESQw-as|https://www.youtube.com/watch?v=5VzWESQw-as&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=8|https://www.youtube.com/watch?v=5_ktCUWKhm0|https://www.youtube.com/watch?v=5_ktCUWKhm0&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=18|https://www.youtube.com/watch?v=9u5GQWJuosg
RMVN,RMVN_S1,x,ncn_tonghop,https://x.com/ncn_tonghop,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,3,0,LOW,1,UCYEgT6mQiog7dceHIIBP8tA,2026-08-12T18:11:20.372854+07:00,2026-08-12T18:11:20.372854+07:00,https://www.youtube.com/watch?v=Rg0NKPVgr20|https://www.youtube.com/watch?v=YT1bNRt9KPc|https://www.youtube.com/watch?v=pE9rVqMqaIY
SNN,SNN_S1|SNN_S2|SNN_S5,facebook,kemxoiofficial,https://www.facebook.com/kemxoiofficial,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,3,UCPu7cX9LrVOlCDK905T9tVw,2026-08-12T14:13:13.153303+07:00,2026-08-12T14:15:37.416276+07:00,https://www.youtube.com/watch?v=DKFo-oYseQU&list=PLC_d5n_vB0CoGXjo5DpopjFxHny_Ep9hH&index=2|https://www.youtube.com/watch?v=DKFo-oYseQU&list=PLC_d5n_vB0CptpsuXpJwuxHpwWxlv1Tme&index=3|https://www.youtube.com/watch?v=DKFo-oYseQU&list=PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg&index=2
SNN,SNN_S1|SNN_S2|SNN_S5|SNN_S6,facebook,mevangnhabalasieunhan,https://www.facebook.com/mevangnhabalasieunhan,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,1,MEDIUM,4,UCT4q1IIX1rWoN95I-_89aVw,2026-08-12T14:13:13.153303+07:00,2026-08-12T14:16:57.049844+07:00,https://www.youtube.com/watch?v=xUfuXW0HlUA&list=PLC_d5n_vB0CoGXjo5DpopjFxHny_Ep9hH&index=3|https://www.youtube.com/watch?v=xUfuXW0HlUA&list=PLC_d5n_vB0CphKjGtYpd6u7LJvJ9l3WCd&index=1|https://www.youtube.com/watch?v=xUfuXW0HlUA&list=PLC_d5n_vB0CptpsuXpJwuxHpwWxlv1Tme&index=4|https://www.youtube.com/watch?v=xUfuXW0HlUA&list=PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg&index=3
SNN,SNN_S1|SNN_S2|SNN_S3|SNN_S4,facebook,saonhapngu,https://www.facebook.com/saonhapngu,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,33,33,HIGH,4,UCzZ94GZFgqqx6Pzbnj3UMjA,2026-08-12T14:13:13.153303+07:00,2026-08-12T14:15:20.186475+07:00,https://www.youtube.com/watch?v=-g4MnAEyao4&list=PLC_d5n_vB0CqCdnDzNstfo0Gsjgkoou5x&index=7|https://www.youtube.com/watch?v=0fqYrzaAvlA&list=PLC_d5n_vB0CptpsuXpJwuxHpwWxlv1Tme&index=7|https://www.youtube.com/watch?v=2ZXCKiqZe0g&list=PLC_d5n_vB0CqCdnDzNstfo0Gsjgkoou5x&index=1|https://www.youtube.com/watch?v=3IqT4v7-CrI&list=PLC_d5n_vB0CptpsuXpJwuxHpwWxlv1Tme&index=9|https://www.youtube.com/watch?v=4HVa7G0Ckmw&list=PLC_d5n_vB0CptpsuXpJwuxHpwWxlv1Tme&index=5|https://www.youtube.com/watch?v=4OMVZNCm4ZA&list=PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg&index=6|https://www.youtube.com/watch?v=4spnJBsZ0mc&list=PLC_d5n_vB0CqCdnDzNstfo0Gsjgkoou5x&index=6|https://www.youtube.com/watch?v=8kKLV6Qa8jI&list=PLC_d5n_vB0CptpsuXpJwuxHpwWxlv1Tme&index=10|https://www.youtube.com/watch?v=AJN1Zv0nefE&list=PLC_d5n_vB0CqCdnDzNstfo0Gsjgkoou5x&index=5|https://www.youtube.com/watch?v=CRRYmuFMvhI&list=PLC_d5n_vB0CptpsuXpJwuxHpwWxlv1Tme&index=2
SNN,SNN_2022|SNN_2023,facebook,tiin.vn,https://www.facebook.com/tiin.vn,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,5,0,LOW,3,UCd4l7vrzfDI4lxJ9Lrztcuw|UCoDCLhM-7zkvnplMZe2ajzw,2026-08-12T18:41:19.928011+07:00,2026-08-12T18:43:33.891475+07:00,https://www.youtube.com/watch?v=77tHpnijI64|https://www.youtube.com/watch?v=ZK8q9sc1eqk|https://www.youtube.com/watch?v=f8t2wPtd7V0|https://www.youtube.com/watch?v=pt9NhYmQ9q8|https://www.youtube.com/watch?v=zMBM0377pEU
SNN,SNN_2020|SNN_2022|SNN_2023,facebook,xgamingvtm,https://www.facebook.com/xgamingvtm,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,36,36,HIGH,4,UCzZ94GZFgqqx6Pzbnj3UMjA,2026-08-12T14:21:02.158876+07:00,2026-08-12T18:43:33.891475+07:00,https://www.youtube.com/watch?v=-k9T8d5PCeM&list=PLC_d5n_vB0CpiGXxipKjNENU8hkenUgOO&index=18|https://www.youtube.com/watch?v=6XqFot382T4&list=PLC_d5n_vB0CpiGXxipKjNENU8hkenUgOO&index=2|https://www.youtube.com/watch?v=6dApuDKCuLM&list=PLC_d5n_vB0CpiGXxipKjNENU8hkenUgOO&index=24|https://www.youtube.com/watch?v=AoUHptyZU7k|https://www.youtube.com/watch?v=AoUHptyZU7k&list=PLC_d5n_vB0CpiGXxipKjNENU8hkenUgOO&index=15|https://www.youtube.com/watch?v=CceXMiP1JpE&list=PLC_d5n_vB0CpiGXxipKjNENU8hkenUgOO&index=23|https://www.youtube.com/watch?v=Dc5rk7DhD3s&list=PLC_d5n_vB0CpiGXxipKjNENU8hkenUgOO&index=12|https://www.youtube.com/watch?v=FJw460TMaWk&list=PLC_d5n_vB0CpiGXxipKjNENU8hkenUgOO&index=22|https://www.youtube.com/watch?v=FjBBoqceG-o&list=PLC_d5n_vB0CpiGXxipKjNENU8hkenUgOO&index=34|https://www.youtube.com/watch?v=Gj6hcqSSFSU&list=PLC_d5n_vB0CpiGXxipKjNENU8hkenUgOO&index=32
SONG,SONG_2019,facebook,galanhacviet,https://www.facebook.com/galanhacviet,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UC8MC0KhiRcvBsMkcjmDf4mg,2026-08-12T18:22:14.681851+07:00,2026-08-12T18:22:14.681851+07:00,https://www.youtube.com/watch?v=UOrjqcEfxQ0&list=RDUOrjqcEfxQ0&start_radio=1
SONG,SONG_2019|SONG_2026,facebook,haohaoacecook,https://www.facebook.com/haohaoacecook,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,3,3,HIGH,2,UC2Lgi2uPsOcCVF3imz7l2mg|UC2fu6CiFfNYz5UFORvFyc0w|UCkna2OcuN1E6u5I8GVtdkOw,2026-08-12T14:59:29.543287+07:00,2026-08-12T18:22:14.681851+07:00,https://www.youtube.com/watch?v=Vez84EB04Ig|https://www.youtube.com/watch?v=Vez84EB04Ig&list=PLxKLMN7WdG5CjEObleDT2wm09IizUC5I6&index=2|https://www.youtube.com/watch?v=b6InETzXYTY&list=PLxKLMN7WdG5CjEObleDT2wm09IizUC5I6&index=1|https://www.youtube.com/watch?v=gYDAs2yEOJ4&list=PLxKLMN7WdG5CjEObleDT2wm09IizUC5I6&index=3
SONG,SONG_2018|SONG_2019|SONG_2021,facebook,htv2channel,https://www.facebook.com/htv2channel,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,21,21,HIGH,3,UCkna2OcuN1E6u5I8GVtdkOw,2026-08-12T14:53:12.194507+07:00,2026-08-12T18:23:18.852335+07:00,https://www.youtube.com/watch?v=12xVELNd4Zo&list=PLxKLMN7WdG5BOtJOsSKTjxXWD_LVCYPYd&index=5|https://www.youtube.com/watch?v=14NSFBcIFtM&list=PLxKLMN7WdG5BOtJOsSKTjxXWD_LVCYPYd&index=3|https://www.youtube.com/watch?v=3MikVPTV2n0&list=PLxKLMN7WdG5BOtJOsSKTjxXWD_LVCYPYd&index=4|https://www.youtube.com/watch?v=90PY5Sb3Ox8&list=PLxKLMN7WdG5BOtJOsSKTjxXWD_LVCYPYd&index=7|https://www.youtube.com/watch?v=CPsUmdS8Rx0&list=PLxKLMN7WdG5BOtJOsSKTjxXWD_LVCYPYd&index=17|https://www.youtube.com/watch?v=E-ns_MOaVEc|https://www.youtube.com/watch?v=KdlOfv2-HY4&list=PLxKLMN7WdG5BOtJOsSKTjxXWD_LVCYPYd&index=8|https://www.youtube.com/watch?v=KmmpJ0sacDQ&list=PLxKLMN7WdG5BOtJOsSKTjxXWD_LVCYPYd&index=12|https://www.youtube.com/watch?v=KyXbK3T00t0|https://www.youtube.com/watch?v=LgAimfVDq5w&list=PLxKLMN7WdG5BOtJOsSKTjxXWD_LVCYPYd&index=15
