platform,native_content_id,metric_name,metric_value_exact,observed_at,metric_definition_version,visibility,receipt_id
youtube,9QvMZ5DqB9s,view_count,10017,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,4-BvL8WTFVk,view_count,6732,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,3qqSHhf0QD8,view_count,2057,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,wwNitOWWQVY,view_count,5197,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,acQnMMTlORw,view_count,4286,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,LbVYtaEQK2E,view_count,3393,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,QyLEHBODCeI,view_count,5715,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,xo0i0-Re-OM,view_count,9109,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,CDRafzIuW2Q,view_count,6091,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,tMOK8R6qf8g,view_count,754,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,O5EdMtIRzcw,view_count,3130,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,0sdLGedT_98,view_count,16566,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,P0Vidn830uQ,view_count,3171,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,9VFqJlur3rk,view_count,2799,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,a6YFKixBswo,view_count,6993,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,pVoApXwXxgw,view_count,5052,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,oDWEO6z6W44,view_count,3694,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,Ug9sDCPoSek,view_count,1040,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,eBhSf340m1w,view_count,4175,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,qGXU_AHDfGc,view_count,10405,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,_ushprfeLd0,view_count,5731,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,uwjO2yYQL3U,view_count,12005,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,E0ZHuD_muCE,view_count,8527,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,j_xcEhbM9jk,view_count,9265,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,EXVSu3D91EE,view_count,6494,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,HYAtJab1skw,view_count,1567,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,PfPrfHJFiCg,view_count,5922,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,BDXEh7Jwxc4,view_count,4887,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,mZAMayOEQmY,view_count,3645,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,uvrleJU8izA,view_count,1875,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,cZ4tL7TQaSc,view_count,2680,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,8kbOoWPBins,view_count,1418,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,9ZHSeBLYU0I,view_count,1662,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,iXLk5Z3vmUE,view_count,3957,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,GVohSu2xaQs,view_count,8566,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
youtube,BJ8EytQwpW0,view_count,3484448,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,AopBeQn7ATU,view_count,90921,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,8Rmxw5ttsA4,view_count,100016,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,EhblQpD4pHg,view_count,339826,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,PovkeWWdm6o,view_count,544885,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,wmcv-JZLtmw,view_count,355761,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,VY6GSogYRQs,view_count,27709,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,bR13fO1SBWg,view_count,9565,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,3b0kazbQ6EY,view_count,390689,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,-UyNhfzc3Kw,view_count,59272,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,rbMVevrieX0,view_count,325795,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,EZ5Jyd1T8w0,view_count,93139,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,mx5oP0ZkeZk,view_count,76876,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,FWnoJtDvsdA,view_count,113751,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,rZkErfkcGTo,view_count,33973,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,kV0RfXJj5nE,view_count,47304,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,dNZoidBWXfA,view_count,41205,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,l_t8wzZezb4,view_count,76039,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,VR2pU8_nFYs,view_count,7886,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,eQjeDc4SBCU,view_count,123282,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,MAcsSWpti84,view_count,110599,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,jNRDpLTyuyI,view_count,41907,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,Rw10Ovvp8sk,view_count,777654,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,5aDj55s5Tbc,view_count,95324,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,3RGmOhnHf3M,view_count,148551,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,oOH-ouqusTU,view_count,107205,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,-vnYCMxYLII,view_count,99921,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,l1P0Sx8u1q0,view_count,3709155,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,16NRWGq-zH0,view_count,49344,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,Gb5GIA75w-E,view_count,21467,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,wtd6ETDw_gg,view_count,4046,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,v3-7pCiwJII,view_count,115881,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,-ojhLEdLH9U,view_count,2341,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,HqaCepz9aoE,view_count,10940,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,hhwKT2XNMNA,view_count,274407,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,Qu6C5WJKNiQ,view_count,86339,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,U-MF7G1X3Ek,view_count,112060,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,9CRDNSNQn5Y,view_count,16634,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,9wblZyUKKZs,view_count,10342,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,e_Zlvai0egk,view_count,197660,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,v-Y3WjKNCpQ,view_count,3134,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,Pvbd3WrH3G0,view_count,16280,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,mYptMCjVGbw,view_count,32424,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,XnYrz6T5YcA,view_count,35464,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,fizWUDsi7NI,view_count,12751,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,2kJuXw46nCM,view_count,1011603,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,FVYK3fqOw28,view_count,102919,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,sbRhI4WT6dQ,view_count,11373,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,ykre84hl-T8,view_count,106343,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,TZLzgYq-b0U,view_count,233319,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,Fm4I_CFJMNw,view_count,32648,2026-08-12T18:39:04.110834+07:00,youtube_public_v1,PUBLIC,nfq80lHW2xWgqZyZj
youtube,mamNbhyBw78,view_count,4053602,2026-08-12T18:26:40.410244+07:00,youtube_public_v1,PUBLIC,a5rEJu1RhcI7sJeU4
youtube,d721NlVjqqM,view_count,1603937,2026-08-12T14:30:40.743835+07:00,youtube_public_v1,PUBLIC,b3w6qu4GW44XrWW2G
youtube,PP742UMK7_Y,view_count,2309,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,80bJrL_YESU,view_count,1882,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,f0SR_qXV9DE,view_count,1712,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,BVuOXMEulDs,view_count,1121,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,RSiXcC3T78Y,view_count,568,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,gR648bqA9d8,view_count,1009,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,fvinjst4bqU,view_count,889,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,WINVWJaBHro,view_count,1500,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,YCFATEDMe0Y,view_count,1416,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,nJK6OXKf-xw,view_count,598,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,qlizmTf8Ims,view_count,971,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,OX0Dfg19F8A,view_count,1302,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,AhQCwZUP9jU,view_count,2392,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,MH8kC4TkLdg,view_count,992,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,IvML5sENZDw,view_count,8416,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,uUlqXrUCvq4,view_count,22542,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,5ytoDPH1pTA,view_count,1101,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,lqHG6-0emrg,view_count,4523,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,xpBEVHT4QNw,view_count,1462,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,r8QPtGvZ4J8,view_count,1248,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,y63pDv2-4gs,view_count,3458,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,vMnPu5O-khE,view_count,2425,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,Rm25QCmUC2s,view_count,2730,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,dlRTlkEiPEg,view_count,5340,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,7U91gHcDMGg,view_count,6425,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,LQKWnlKOocI,view_count,1038,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,M6Z8JXw4_NE,view_count,1314,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,3iwnOfTiFMg,view_count,1322,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,J_hLH9khdqo,view_count,540,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,zgG-fyhzaRc,view_count,891,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,D0OPDAHfFJk,view_count,1354,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,NqPi2L3VPPE,view_count,1551,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,FWBrDS4SO8o,view_count,1094,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,rgMJqqTa7rU,view_count,1519,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,JBjviLEPJhM,view_count,1700,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,mWA9ZP5Djss,view_count,626,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,UAtOnWqNOGI,view_count,1634,2026-08-12T14:31:50.876661+07:00,youtube_public_v1,PUBLIC,RuyvrBx2cGunHUpgB
youtube,xIR779iAjvg,view_count,7663049,2026-08-12T14:33:16.956174+07:00,youtube_public_v1,PUBLIC,fZJqqNNZLJailjQ7N
youtube,IyKYci8EkRQ,view_count,4649409,2026-08-12T14:33:16.956174+07:00,youtube_public_v1,PUBLIC,fZJqqNNZLJailjQ7N
youtube,D5CwUO6tdMM,view_count,569299,2026-08-12T14:33:16.956174+07:00,youtube_public_v1,PUBLIC,fZJqqNNZLJailjQ7N
youtube,8DNMXPhvwz0,view_count,484136,2026-08-12T14:33:16.956174+07:00,youtube_public_v1,PUBLIC,fZJqqNNZLJailjQ7N
youtube,doQytUnQnCE,view_count,114886,2026-08-12T14:33:16.956174+07:00,youtube_public_v1,PUBLIC,fZJqqNNZLJailjQ7N
youtube,KaIB4PeLZDg,view_count,119238,2026-08-12T14:33:16.956174+07:00,youtube_public_v1,PUBLIC,fZJqqNNZLJailjQ7N
youtube,8pqbkEZsnTQ,view_count,137048,2026-08-12T14:33:16.956174+07:00,youtube_public_v1,PUBLIC,fZJqqNNZLJailjQ7N
youtube,Gr5Zthvftg4,view_count,271103,2026-08-12T14:33:16.956174+07:00,youtube_public_v1,PUBLIC,fZJqqNNZLJailjQ7N
youtube,4Ga-vpXo4Uc,view_count,207179,2026-08-12T14:33:16.956174+07:00,youtube_public_v1,PUBLIC,fZJqqNNZLJailjQ7N
youtube,cqy-3novrZk,view_count,134792,2026-08-12T14:33:16.956174+07:00,youtube_public_v1,PUBLIC,fZJqqNNZLJailjQ7N
youtube,FSFHU581-Fo,view_count,125514,2026-08-12T14:33:16.956174+07:00,youtube_public_v1,PUBLIC,fZJqqNNZLJailjQ7N
youtube,oZuZnhVtses,view_count,147650,2026-08-12T14:33:16.956174+07:00,youtube_public_v1,PUBLIC,fZJqqNNZLJailjQ7N
youtube,L4_F6xvAS-4,view_count,789216,2026-08-12T14:33:16.956174+07:00,youtube_public_v1,PUBLIC,fZJqqNNZLJailjQ7N
youtube,LCvtmsog8rQ,view_count,962,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,tUpuHSuWsn4,view_count,1041,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,Mc-tQz-yWVo,view_count,400,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,KitY4kWvDfs,view_count,983,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,iCHvCQVNrfA,view_count,190,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,o0JJ4bVJZ60,view_count,1167,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,nBQDpI0PIq0,view_count,389,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,Ad7vLOL5V4g,view_count,2500,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,rN-pF54JpKA,view_count,175221,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,DqKvzl1q_es,view_count,333,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,a1CjYVWZLO4,view_count,631,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,oOAF6GEdn-w,view_count,315,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,WMtqYwbCzUo,view_count,201,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,osfccGflpsY,view_count,16739,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,MBAv1pd4GtI,view_count,1108,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,-SmsU64gxCM,view_count,228362,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,Ftph_ymN2XI,view_count,1639,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,6BvkBOx1cAo,view_count,1175,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,NzXxUBympR0,view_count,1557,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,iLRO_NFj9H0,view_count,983,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,cqSCFOjERPw,view_count,4226,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,7_MdgsHn0w4,view_count,4792,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,jQ-1-a7ohho,view_count,606,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,ONunOr1A8Mc,view_count,2502,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,NyByenlUero,view_count,2004,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,gd6PBcVO2ZY,view_count,133940,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,tuypxxDk-e4,view_count,401,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,kIA_vVpSgy4,view_count,928,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,hMGGbPqlFKU,view_count,802,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,g3Qn8Kvg7oQ,view_count,273,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,rUDx9vuFD6E,view_count,955,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,TjVeq4pbII0,view_count,366,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,s8YTdUSz_wQ,view_count,544,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,_27jaF_oZco,view_count,1041,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,rY-xiAnBi-Y,view_count,355,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,opsCcmXU974,view_count,1228,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,F_Espiet8fk,view_count,238,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,szWfI-Nc_58,view_count,731,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,Y_FguZjFYLA,view_count,508,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,p9qxYMXGvAU,view_count,1293,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,KZARv3e_gCM,view_count,861,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,YcKCw_xHiKs,view_count,521,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,93rVD6AAnsA,view_count,1557,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,QzH8J3qdrFc,view_count,83155,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,Kbz72ZTvz3M,view_count,18225,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,WHhzDPFAdhw,view_count,575,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
