video_id,show_id,season_id,episode_no,snapshot_at,view_count,like_count,comment_count,source_method,actor_name,actor_run_id
YzAY33Q_B_s,MAGDV,MAGDV_CONTINUOUS,92,2026-08-12T14:46:24.722846+07:00,405051,3200,400,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
ZeojqJJvG1U,MAGDV,MAGDV_CONTINUOUS,119,2026-08-12T14:46:24.722846+07:00,172307,1200,123,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
ZjMeTISC_Oo,MAGDV,MAGDV_CONTINUOUS,77,2026-08-12T14:46:24.722846+07:00,235233,1600,297,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
_-ruqcmSezs,MAGDV,MAGDV_CONTINUOUS,156,2026-08-12T14:46:24.722846+07:00,249454,1100,99,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
_A02goSOl2Y,MAGDV,MAGDV_CONTINUOUS,153,2026-08-12T14:46:24.722846+07:00,132209,1000,178,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
_rOrsXY4Imk,MAGDV,MAGDV_CONTINUOUS,55,2026-08-12T14:46:24.722846+07:00,227778,1100,100,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
a2a9CVNo0Jw,MAGDV,MAGDV_CONTINUOUS,34,2026-08-12T14:46:24.722846+07:00,191648,824,55,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
aG6UhEcil70,MAGDV,MAGDV_CONTINUOUS,136,2026-08-12T14:46:24.722846+07:00,245512,1900,193,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
aKtz0idpEWs,MAGDV,MAGDV_CONTINUOUS,49,2026-08-12T14:46:24.722846+07:00,167202,773,82,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
aQNu-VOumL4,MAGDV,MAGDV_CONTINUOUS,42,2026-08-12T14:46:24.722846+07:00,217211,924,42,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
axgY8ERAHn8,MAGDV,MAGDV_CONTINUOUS,54,2026-08-12T14:46:24.722846+07:00,1089097,7100,449,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
bU1WmB4fiqk,MAGDV,MAGDV_CONTINUOUS,193,2026-08-12T14:46:24.722846+07:00,121159,939,171,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
bYfaDJscLeU,MAGDV,MAGDV_CONTINUOUS,159,2026-08-12T14:46:24.722846+07:00,181847,1000,110,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
cS4o3hdT3CM,MAGDV,MAGDV_CONTINUOUS,192,2026-08-12T14:46:24.722846+07:00,172257,1200,110,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
cTsc3db9Ti0,MAGDV,MAGDV_CONTINUOUS,179,2026-08-12T14:46:24.722846+07:00,187636,1000,136,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
cXPdXqVShHE,MAGDV,MAGDV_CONTINUOUS,139,2026-08-12T14:46:24.722846+07:00,141639,1200,128,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
d9ARkVZNOAo,MAGDV,MAGDV_CONTINUOUS,17,2026-08-12T14:46:24.722846+07:00,56235,316,12,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
dZpEpl_MdG0,MAGDV,MAGDV_CONTINUOUS,27,2026-08-12T14:46:24.722846+07:00,162569,766,90,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
dxqdnFejj_Q,MAGDV,MAGDV_CONTINUOUS,158,2026-08-12T14:46:24.722846+07:00,295766,926,127,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
eKOC9mZJIAQ,MAGDV,MAGDV_CONTINUOUS,52,2026-08-12T14:46:24.722846+07:00,211363,926,65,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
ei-3mO6bYQw,MAGDV,MAGDV_CONTINUOUS,132,2026-08-12T14:46:24.722846+07:00,164340,1200,290,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
f59GR9r01pc,MAGDV,MAGDV_CONTINUOUS,20,2026-08-12T14:46:24.722846+07:00,191662,831,55,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
fAYiV43lp4s,MAGDV,MAGDV_CONTINUOUS,74,2026-08-12T14:46:24.722846+07:00,294389,1600,150,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
fZ9iKL0TsSs,MAGDV,MAGDV_CONTINUOUS,43,2026-08-12T14:46:24.722846+07:00,188363,968,88,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
g83SzgBtz2Q,MAGDV,MAGDV_CONTINUOUS,160,2026-08-12T14:46:24.722846+07:00,138567,1200,112,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
gLtePPnkaOc,MAGDV,MAGDV_CONTINUOUS,6,2026-08-12T14:46:24.722846+07:00,384540,1700,121,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
goNnLc2D940,MAGDV,MAGDV_CONTINUOUS,152,2026-08-12T14:46:24.722846+07:00,241497,1700,229,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
gpoYmpp1bVk,MAGDV,MAGDV_CONTINUOUS,10,2026-08-12T14:46:24.722846+07:00,262551,1100,107,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
gvWH0hIZiPk,MAGDV,MAGDV_CONTINUOUS,94,2026-08-12T14:46:24.722846+07:00,261228,1600,206,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
h4YW31N08pw,MAGDV,MAGDV_CONTINUOUS,114,2026-08-12T14:46:24.722846+07:00,362910,2600,338,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
hJzaBa4xJB0,MAGDV,MAGDV_CONTINUOUS,93,2026-08-12T14:46:24.722846+07:00,289145,2100,463,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
hSwCs9GLRFQ,MAGDV,MAGDV_CONTINUOUS,118,2026-08-12T14:46:24.722846+07:00,189866,1200,216,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
iTmLF9XuaHM,MAGDV,MAGDV_CONTINUOUS,7,2026-08-12T14:46:24.722846+07:00,372232,1600,131,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
j48F2mlXxfw,MAGDV,MAGDV_CONTINUOUS,117,2026-08-12T14:46:24.722846+07:00,194337,1700,292,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
j9wToWrBr00,MAGDV,MAGDV_CONTINUOUS,121,2026-08-12T14:46:24.722846+07:00,219770,1500,149,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
jvEnED7NUpo,MAGDV,MAGDV_CONTINUOUS,110,2026-08-12T14:46:24.722846+07:00,404627,3400,551,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
kab_hH3xG5o,MAGDV,MAGDV_CONTINUOUS,151,2026-08-12T14:46:24.722846+07:00,126287,1000,187,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
khMOmSHBuOY,MAGDV,MAGDV_CONTINUOUS,11,2026-08-12T14:46:24.722846+07:00,227114,1100,123,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
kq2rv3Vn3zs,MAGDV,MAGDV_CONTINUOUS,26,2026-08-12T14:46:24.722846+07:00,286964,1500,153,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
l0Z9KD9VSy8,MAGDV,MAGDV_CONTINUOUS,124,2026-08-12T14:46:24.722846+07:00,148388,1300,108,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
l1psyYtK2Wc,MAGDV,MAGDV_CONTINUOUS,61,2026-08-12T14:46:24.722846+07:00,183561,885,66,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
l263HH7K4lg,MAGDV,MAGDV_CONTINUOUS,18,2026-08-12T14:46:24.722846+07:00,147815,610,57,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
lHk4esU61B4,MAGDV,MAGDV_CONTINUOUS,90,2026-08-12T14:46:24.722846+07:00,186184,1100,109,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
lYR4ro_Lv1Y,MAGDV,MAGDV_CONTINUOUS,98,2026-08-12T14:46:24.722846+07:00,332561,2200,175,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
lryDqBZ0mFQ,MAGDV,MAGDV_CONTINUOUS,145,2026-08-12T14:46:24.722846+07:00,176351,1900,200,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
lytFbrp6xHE,MAGDV,MAGDV_CONTINUOUS,65,2026-08-12T14:46:24.722846+07:00,158523,674,44,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
mAhXVVEE6VA,MAGDV,MAGDV_CONTINUOUS,115,2026-08-12T14:46:24.722846+07:00,272918,2200,260,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
mG6KF2AwCAg,MAGDV,MAGDV_CONTINUOUS,157,2026-08-12T14:46:24.722846+07:00,417977,2800,234,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
mGRT-ELN9Pg,MAGDV,MAGDV_CONTINUOUS,149,2026-08-12T14:46:24.722846+07:00,210109,1900,344,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
mVRfra1pFbM,MAGDV,MAGDV_CONTINUOUS,78,2026-08-12T14:46:24.722846+07:00,129154,844,81,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
nR4y8Hi94V0,MAGDV,MAGDV_CONTINUOUS,180,2026-08-12T14:46:24.722846+07:00,217090,1200,152,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
nW0rvTtHZSc,MAGDV,MAGDV_CONTINUOUS,122,2026-08-12T14:46:24.722846+07:00,307513,2700,386,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
ngiQ5LI1llA,MAGDV,MAGDV_CONTINUOUS,147,2026-08-12T14:46:24.722846+07:00,210897,1900,202,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
nnKy9qY9T98,MAGDV,MAGDV_CONTINUOUS,72,2026-08-12T14:46:24.722846+07:00,277598,1400,139,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
ns1poLVbB0c,MAGDV,MAGDV_CONTINUOUS,187,2026-08-12T14:46:24.722846+07:00,167660,1100,284,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
nzYPecT0cWI,MAGDV,MAGDV_CONTINUOUS,198,2026-08-12T14:46:24.722846+07:00,91110,822,138,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
o1kQX4OQu68,MAGDV,MAGDV_CONTINUOUS,82,2026-08-12T14:46:24.722846+07:00,314637,1800,166,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
oRbKEWCbwK8,MAGDV,MAGDV_CONTINUOUS,194,2026-08-12T14:46:24.722846+07:00,270983,3200,396,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
p4IvC_ZbNrs,MAGDV,MAGDV_CONTINUOUS,19,2026-08-12T14:46:24.722846+07:00,149478,661,64,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
pFoqR5ZEU0I,MAGDV,MAGDV_CONTINUOUS,127,2026-08-12T14:46:24.722846+07:00,250243,1600,100,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
ph2DxPDmE0c,MAGDV,MAGDV_CONTINUOUS,16,2026-08-12T14:46:24.722846+07:00,358057,1200,177,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
rlqHacTDXyA,MAGDV,MAGDV_CONTINUOUS,48,2026-08-12T14:46:24.722846+07:00,225629,1000,110,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
s03wsqg8kH8,MAGDV,MAGDV_CONTINUOUS,44,2026-08-12T14:46:24.722846+07:00,269766,1400,141,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
sEy5uwV0c8g,MAGDV,MAGDV_CONTINUOUS,12,2026-08-12T14:46:24.722846+07:00,279354,1400,154,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
sGcSVaizQi0,MAGDV,MAGDV_CONTINUOUS,109,2026-08-12T14:46:24.722846+07:00,797242,8700,932,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
sVM4foJbiEM,MAGDV,MAGDV_CONTINUOUS,143,2026-08-12T14:46:24.722846+07:00,157346,1600,178,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
sVyBcjZypYY,MAGDV,MAGDV_CONTINUOUS,130,2026-08-12T14:46:24.722846+07:00,256299,1900,221,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
sxE9bWksrg0,MAGDV,MAGDV_CONTINUOUS,137,2026-08-12T14:46:24.722846+07:00,287770,4200,402,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
t2GGJob9jUw,MAGDV,MAGDV_CONTINUOUS,60,2026-08-12T14:46:24.722846+07:00,382522,2300,286,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
t4N1i9iT4y4,MAGDV,MAGDV_CONTINUOUS,113,2026-08-12T14:46:24.722846+07:00,228690,1600,195,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
tFWTWikJ5j4,MAGDV,MAGDV_CONTINUOUS,21,2026-08-12T14:46:24.722846+07:00,173495,804,90,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
tGUA_GrQm0E,MAGDV,MAGDV_CONTINUOUS,59,2026-08-12T14:46:24.722846+07:00,203691,864,75,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
u3Nf5NWjc5o,MAGDV,MAGDV_CONTINUOUS,154,2026-08-12T14:46:24.722846+07:00,139794,1000,76,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
uhDVWr-wG-A,MAGDV,MAGDV_CONTINUOUS,4,2026-08-12T14:46:24.722846+07:00,322108,1600,158,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
uoMhbSprtQs,MAGDV,MAGDV_CONTINUOUS,45,2026-08-12T14:46:24.722846+07:00,119425,763,72,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
v1Swlh1jOuo,MAGDV,MAGDV_CONTINUOUS,3,2026-08-12T14:46:24.722846+07:00,272643,1700,137,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
vPba4Si-Wug,MAGDV,MAGDV_CONTINUOUS,195,2026-08-12T14:46:24.722846+07:00,139843,1200,194,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
vQ_92PDY77A,MAGDV,MAGDV_CONTINUOUS,56,2026-08-12T14:46:24.722846+07:00,289261,1600,124,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
vbvmfj3ilv0,MAGDV,MAGDV_CONTINUOUS,84,2026-08-12T14:46:24.722846+07:00,170943,1100,157,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
vwvfiaHjdLM,MAGDV,MAGDV_CONTINUOUS,140,2026-08-12T14:46:24.722846+07:00,124266,975,203,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
wE3qwz_6p2I,MAGDV,MAGDV_CONTINUOUS,9,2026-08-12T14:46:24.722846+07:00,197972,933,62,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
wMy1T2gsQ8Y,MAGDV,MAGDV_CONTINUOUS,134,2026-08-12T14:46:24.722846+07:00,218528,2000,320,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
wgO6-mJYsAQ,MAGDV,MAGDV_CONTINUOUS,91,2026-08-12T14:46:24.722846+07:00,166394,1100,120,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
wgzEVX4yG0M,MAGDV,MAGDV_CONTINUOUS,176,2026-08-12T14:46:24.722846+07:00,211199,888,59,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
wk3IFqPDOPg,MAGDV,MAGDV_CONTINUOUS,70,2026-08-12T14:46:24.722846+07:00,189197,1100,94,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
xi-1030nl7Y,MAGDV,MAGDV_CONTINUOUS,51,2026-08-12T14:46:24.722846+07:00,223351,1100,141,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
yZHqkNGv4do,MAGDV,MAGDV_CONTINUOUS,22,2026-08-12T14:46:24.722846+07:00,202919,845,103,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
zQ2MTUTIjFU,MAGDV,MAGDV_CONTINUOUS,144,2026-08-12T14:46:24.722846+07:00,131014,1000,99,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
zgwmE8JNwzo,MAGDV,MAGDV_CONTINUOUS,189,2026-08-12T14:46:24.722846+07:00,131495,1100,115,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
8RTVnRrMV7A,ATCDN,ATCDN_2026,2,2026-08-12T14:47:53.755155+07:00,1960940,19000,1059,apify,streamers/youtube-scraper,Uq5msuuKFBoJZJPWH
AuetpmE00eg,ATCDN,ATCDN_2026,5,2026-08-12T14:47:53.755155+07:00,1028724,12000,577,apify,streamers/youtube-scraper,Uq5msuuKFBoJZJPWH
DtfN79Bx1v4,ATCDN,ATCDN_2026,4,2026-08-12T14:47:53.755155+07:00,1193767,13000,563,apify,streamers/youtube-scraper,Uq5msuuKFBoJZJPWH
Duh6X7WJ4rw,ATCDN,ATCDN_2026,11,2026-08-12T14:47:53.755155+07:00,659306,10000,523,apify,streamers/youtube-scraper,Uq5msuuKFBoJZJPWH
FuAYbk9j0h0,ATCDN,ATCDN_2026,12,2026-08-12T14:47:53.755155+07:00,544117,11000,584,apify,streamers/youtube-scraper,Uq5msuuKFBoJZJPWH
KRef2BML-wc,ATCDN,ATCDN_2026,1,2026-08-12T14:47:53.755155+07:00,2617264,28000,1003,apify,streamers/youtube-scraper,Uq5msuuKFBoJZJPWH
Nnjh_-6xpx4,ATCDN,ATCDN_2026,3,2026-08-12T14:47:53.755155+07:00,1525503,17000,673,apify,streamers/youtube-scraper,Uq5msuuKFBoJZJPWH
TMzUSJvA608,ATCDN,ATCDN_2026,10,2026-08-12T14:47:53.755155+07:00,860558,10000,481,apify,streamers/youtube-scraper,Uq5msuuKFBoJZJPWH
WoMdyX5ikFw,ATCDN,ATCDN_2026,6,2026-08-12T14:47:53.755155+07:00,1118873,11000,539,apify,streamers/youtube-scraper,Uq5msuuKFBoJZJPWH
_K-rzxLEdRQ,ATCDN,ATCDN_2026,7,2026-08-12T14:47:53.755155+07:00,848122,9500,402,apify,streamers/youtube-scraper,Uq5msuuKFBoJZJPWH
au82t9S7-qw,ATCDN,ATCDN_2026,9,2026-08-12T14:47:53.755155+07:00,870440,10000,392,apify,streamers/youtube-scraper,Uq5msuuKFBoJZJPWH
g2_QM5DFn8M,ATCDN,ATCDN_2026,8,2026-08-12T14:47:53.755155+07:00,1029375,10000,485,apify,streamers/youtube-scraper,Uq5msuuKFBoJZJPWH
3Ap8mrCUyOA,XHTDRLX,XHTDRLX_S1,1,2026-08-12T14:49:09.890155+07:00,943434,11000,534,apify,streamers/youtube-scraper,cobKo5LIn2tTQiJeF
Bn6VL6nMx9U,XHTDRLX,XHTDRLX_S1,5,2026-08-12T14:49:09.890155+07:00,1944439,24000,1781,apify,streamers/youtube-scraper,cobKo5LIn2tTQiJeF
EgHZ_HEoQRI,XHTDRLX,XHTDRLX_S1,7,2026-08-12T14:49:09.890155+07:00,3893259,35000,3135,apify,streamers/youtube-scraper,cobKo5LIn2tTQiJeF
EnKujWIIvhk,XHTDRLX,XHTDRLX_S1,2,2026-08-12T14:49:09.890155+07:00,955736,10000,593,apify,streamers/youtube-scraper,cobKo5LIn2tTQiJeF
HOCxJ0-KKos,XHTDRLX,XHTDRLX_S1,4,2026-08-12T14:49:09.890155+07:00,4765266,32000,2157,apify,streamers/youtube-scraper,cobKo5LIn2tTQiJeF
ZivmiVGS0e0,XHTDRLX,XHTDRLX_S1,3,2026-08-12T14:49:09.890155+07:00,1209064,12000,731,apify,streamers/youtube-scraper,cobKo5LIn2tTQiJeF
ez8qdkQ7TTY,XHTDRLX,XHTDRLX_S1,9,2026-08-12T14:49:09.890155+07:00,1310949,14000,1517,apify,streamers/youtube-scraper,cobKo5LIn2tTQiJeF
g5Dwj29wR0E,XHTDRLX,XHTDRLX_S1,6,2026-08-12T14:49:09.890155+07:00,1616593,15000,1142,apify,streamers/youtube-scraper,cobKo5LIn2tTQiJeF
iJ6R74ykf0Y,XHTDRLX,XHTDRLX_S1,8,2026-08-12T14:49:09.890155+07:00,1601314,14000,1364,apify,streamers/youtube-scraper,cobKo5LIn2tTQiJeF
-BEuO8zjIag,XHTDRLX,XHTDRLX_S2,4,2026-08-12T14:50:04.547825+07:00,1850542,8700,466,apify,streamers/youtube-scraper,cOLkqiE4QZDpmRDxY
FkXZu1PsmYQ,XHTDRLX,XHTDRLX_S2,5,2026-08-12T14:50:04.547825+07:00,2409075,26000,1597,apify,streamers/youtube-scraper,cOLkqiE4QZDpmRDxY
P0rwK_smjO8,XHTDRLX,XHTDRLX_S2,2,2026-08-12T14:50:04.547825+07:00,1603230,12000,732,apify,streamers/youtube-scraper,cOLkqiE4QZDpmRDxY
P2c3aG24gMQ,XHTDRLX,XHTDRLX_S2,6,2026-08-12T14:50:04.547825+07:00,1806468,18000,976,apify,streamers/youtube-scraper,cOLkqiE4QZDpmRDxY
QCwidzupf8k,XHTDRLX,XHTDRLX_S2,1,2026-08-12T14:50:04.547825+07:00,2102427,27000,1879,apify,streamers/youtube-scraper,cOLkqiE4QZDpmRDxY
Xn8IwWfFvxs,XHTDRLX,XHTDRLX_S2,3,2026-08-12T14:50:04.547825+07:00,1985972,12000,968,apify,streamers/youtube-scraper,cOLkqiE4QZDpmRDxY
kla56DBpEDA,XHTDRLX,XHTDRLX_S2,10,2026-08-12T14:50:04.547825+07:00,1209179,4100,372,apify,streamers/youtube-scraper,cOLkqiE4QZDpmRDxY
qGJkDZfNs2k,XHTDRLX,XHTDRLX_S2,7,2026-08-12T14:50:04.547825+07:00,1388288,6900,443,apify,streamers/youtube-scraper,cOLkqiE4QZDpmRDxY
t5TIKnQThC8,XHTDRLX,XHTDRLX_S2,8,2026-08-12T14:50:04.547825+07:00,1565280,6200,497,apify,streamers/youtube-scraper,cOLkqiE4QZDpmRDxY
xVWKkiHdFvg,XHTDRLX,XHTDRLX_S2,9,2026-08-12T14:50:04.547825+07:00,1370799,4300,292,apify,streamers/youtube-scraper,cOLkqiE4QZDpmRDxY
-gZTTwO1vyQ,XHTDRLX,XHTDRLX_S3,10,2026-08-12T14:51:53.225057+07:00,670084,5700,580,apify,streamers/youtube-scraper,Nh4JqO4i7IRLb6s7d
3cxHAhm0FJ4,XHTDRLX,XHTDRLX_S3,5,2026-08-12T14:51:53.225057+07:00,602932,5100,550,apify,streamers/youtube-scraper,Nh4JqO4i7IRLb6s7d
Aqu7d62Hn0o,XHTDRLX,XHTDRLX_S3,13,2026-08-12T14:51:53.225057+07:00,615325,5300,413,apify,streamers/youtube-scraper,Nh4JqO4i7IRLb6s7d
BXYcKJNiY1w,XHTDRLX,XHTDRLX_S3,12,2026-08-12T14:51:53.225057+07:00,440901,5200,225,apify,streamers/youtube-scraper,Nh4JqO4i7IRLb6s7d
HoSsSc6zCwA,XHTDRLX,XHTDRLX_S3,3,2026-08-12T14:51:53.225057+07:00,1086912,10000,709,apify,streamers/youtube-scraper,Nh4JqO4i7IRLb6s7d
Qirh20c6u-s,XHTDRLX,XHTDRLX_S3,16,2026-08-12T14:51:53.225057+07:00,554130,6100,383,apify,streamers/youtube-scraper,Nh4JqO4i7IRLb6s7d
a6hg2GFfDto,XHTDRLX,XHTDRLX_S3,6,2026-08-12T14:51:53.225057+07:00,928025,9800,1023,apify,streamers/youtube-scraper,Nh4JqO4i7IRLb6s7d
cBu60RjaWIg,XHTDRLX,XHTDRLX_S3,14,2026-08-12T14:51:53.225057+07:00,524600,5100,233,apify,streamers/youtube-scraper,Nh4JqO4i7IRLb6s7d
cwDAxBoQO40,XHTDRLX,XHTDRLX_S3,8,2026-08-12T14:51:53.225057+07:00,398136,3100,605,apify,streamers/youtube-scraper,Nh4JqO4i7IRLb6s7d
hAHaU7I3Teo,XHTDRLX,XHTDRLX_S3,4,2026-08-12T14:51:53.225057+07:00,827192,7100,772,apify,streamers/youtube-scraper,Nh4JqO4i7IRLb6s7d
qcKyCXAKK4s,XHTDRLX,XHTDRLX_S3,11,2026-08-12T14:51:53.225057+07:00,726806,8200,550,apify,streamers/youtube-scraper,Nh4JqO4i7IRLb6s7d
sckP4Xr-h8g,XHTDRLX,XHTDRLX_S3,2,2026-08-12T14:51:53.225057+07:00,1221508,7200,414,apify,streamers/youtube-scraper,Nh4JqO4i7IRLb6s7d
scoB7dvaepQ,XHTDRLX,XHTDRLX_S3,15,2026-08-12T14:51:53.225057+07:00,1356636,10000,524,apify,streamers/youtube-scraper,Nh4JqO4i7IRLb6s7d
spv4CK1G7nw,XHTDRLX,XHTDRLX_S3,9,2026-08-12T14:51:53.225057+07:00,912442,7800,932,apify,streamers/youtube-scraper,Nh4JqO4i7IRLb6s7d
uO31tsiBwQM,XHTDRLX,XHTDRLX_S3,7,2026-08-12T14:51:53.225057+07:00,631540,4800,574,apify,streamers/youtube-scraper,Nh4JqO4i7IRLb6s7d
xr47HrvQH5s,XHTDRLX,XHTDRLX_S3,1,2026-08-12T14:51:53.225057+07:00,1749720,23000,1437,apify,streamers/youtube-scraper,Nh4JqO4i7IRLb6s7d
d2F7yr9h3c4,SONG,SONG_2026,1,2026-08-12T14:59:29.543287+07:00,319979,1900,135,apify,streamers/youtube-scraper,fBWvGtJdlYjsWdOpL
